271	-0.301020265
248068	-0.143625855
198	-0.618632436
9764	-0.764096856
728	-0.0106599247
944	-1.27786636
1472	-0.00604977645
411	-0.510843754
2923	-0.481509179
539	-0.0032793351
2923	-0.000156414826
13	-0.353290737
271	-0.154979363
332	-0.420302272
6140	-0.821231306
6302	-1.30912256
64700	-0.105643973
220	-0.939685404
20	-0.0138956476
14533	-0.0224244539
47193	-0.913159549
220	-0.000300691026
16	-0.00011540125
310	-0.517588377
220	-8.34468483e-06
20	-3.61210659e-05
11	-0.782397985
1754	-1.02158165
440	-0.195219636
799	-0.348245293
12106	-0.617001832
321	-0.729053319
799	-0.000539746485
9854	-0.0739094168
505	-4.7923284e-05
13	-0.141558722
271	-0.0507341847
332	-0.208673313
4904	-0.128385618
356	-0.0719209462
220	-0.0622368418
16	-0.0163956117
25	-0.617708623
328	-0.681426227
760	-0.21018061
2438	-0.128459021
3626	-2.49150526e-05
369	-1.8835246e-05
6849	-0.000145922822
2047	-0.00526848016
314	-3.94590534e-05
279	-6.7949527e-06
5983	-6.97398646e-05
3626	-1.8596822e-05
175267	-0.310812175
198	-0.622573972
12	-0.454294205
3605	-0.960308433
369	-0.732492805
6849	-1.19187725
2047	-0.102327429
314	-0.02174161
7592	-0.00858272146
198	-1.1520853
12	-8.63112509e-05
34912	-0.269361556
13139	-0.788285315
25	-0.243534237
318	-0.0644508526
16	-0.688643217
11	-0.0307017434
17	-0.0107338456
681	-0.0196115002
318	-0.0001592763
17	-0.00243746024
11	-3.6954948e-06
18	-7.21242177e-05
681	-0.000301644992
318	-0.0515387207
18	-0.000121004749
11	-1.19209358e-06
19	-1.95505145e-05
681	-0.016486017
318	-0.0901391134
19	-0.000401637139
11	-2.86102704e-06
20	-5.07844452e-05
8	-0.00103968766
271	-0.458241314
332	-0.0146678677
4904	-0.00671358407
356	-0.000113970578
220	-0.000143419064
17	-0.00113396544
25	-0.002926216
328	-0.00029085335
77805	-0.00946962088
6107	-8.39268614e-05
303	-8.10626443e-06
279	-7.65352961e-05
6105	-0.00015510332
3626	-1.02520517e-05
175267	-0.00128984149
198	-0.0129013211
12	-0.00044576326
31079	-0.942905128
369	-1.19068348
303	-0.118979
279	-0.427860558
6105	-0.550808609
3626	-0.00188373018
271	-0.830457628
332	-0.000536526088
4904	-0.00188504392
356	-4.37507661e-05
220	-1.82391868e-05
18	-8.86956477e-05
25	-0.000385120162
328	-5.96064201e-05
195947	-0.000596104888
6107	-5.54338549e-05
303	-1.51396944e-05
3626	-0.00135698554
220	-1.3709162e-05
16	-1.8596822e-05
175267	-0.00110586011
198	-0.00513864309
12	-8.21385765e-05
