pipeline	id	name	constants	wg_denoms	subgroup	calls_per_graph	workgroups_per_graph	total_bracket_upper_bound_ms	pipeline_bracket_union_ms	exclusive_bracket_ms	ambiguous_overlap_ms	median_us	p90_us	p99_us	max_us	vgprs	sgprs	spilled_vgprs	lds	scratch	subgroups_per_simd	spirv_executed_sha256
pipeline	20	swiglu_f32	-	512,1,1	0	24.000	5472.0	2.491	2.491	2.491	0.000	103.8	104.0	104.3	104.3	16	48	0	0	0	10	3f7566971cea1b0c06e0c6f211c001709dcd15cf0dc308c02f0b93c0502aacd6
pipeline	19	add_f32_f32_f32_norepeat	1	512,1,1	0	48.000	3648.0	2.390	2.390	2.270	0.120	50.1	50.2	50.6	50.6	24	48	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	4	get_rows_f32_f32	-	512,1,1	0	37.000	9868.0	2.372	2.372	2.180	0.193	18.6	116.0	118.2	118.2	4	48	0	0	0	10	fafe80bdb8aa8cbc604b89086ca9c2b9f583a61aeb59485f0753411cf32f11b5
pipeline	30	flash_attn_f32_f16_aligned	256,8,32,256,256,0,8,4,64,0,2,0,8,2,34,18	8,1,1	64	6.000	144.0	1.293	1.293	1.080	0.213	215.8	216.2	217.1	217.1	84	80	0	5120	0	3	3cc1200f454f96a623755925419f8e9804b4e68cdcb540aae24dfe8de519d093
pipeline	18	mul_f32_f32_f32_norepeat	1	512,1,1	0	24.000	1824.0	1.208	1.208	1.146	0.062	50.1	51.8	52.3	52.3	24	48	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	15	silu_f32	-	512,1,1	0	18.000	1368.0	0.806	0.806	0.787	0.019	44.8	45.1	46.6	46.6	16	48	0	0	0	10	e20bc2d5aeffd5c5fe32f2d9fbbb7225959daeebbd356c5a88f303e18ad75795
pipeline	14	mul_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.686	0.686	0.055	0.631	6.4	6.6	577.9	577.9	24	64	0	0	0	10	6ad67ad0fc4a583fa1f84b76c5f0efd838711b4847b2566a6d1f871ea43ccccc
pipeline	21	rope_multi_f32	-	1,512,1	0	12.000	1140.0	0.361	0.361	0.304	0.058	30.3	43.8	44.5	44.5	8	48	0	0	0	10	39e1c217020d1f89b8f019242240cd9e12ce578d34ddad4957e6badd2c21a9cd
pipeline	13	sigmoid_f32	-	512,1,1	0	24.000	474.0	0.352	0.352	0.294	0.059	4.9	45.6	45.9	45.9	16	48	0	0	0	10	e7f474fbf06ec2e6c12f0677bd429bfda8615560c00e43c7d553c05b65445bcf
pipeline	12	softplus_f32	-	512,1,1	0	18.000	18.0	0.350	0.350	0.058	0.293	4.0	4.2	281.4	281.4	16	48	0	0	0	10	ce00a9a0d18b3e3c33166257497ba64c9cd781f31a70935ae80ce5f292511916
pipeline	22	fwht_f32	64,64	1,1,1	64	12.000	1140.0	0.164	0.164	0.138	0.026	12.9	17.8	19.0	19.0	12	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	23	fwht_f32	64,256	1,1,1	64	12.000	288.0	0.139	0.139	0.102	0.036	11.3	17.4	17.9	17.9	24	32	0	0	0	10	5c4b882c6eb2f31c1db6d38767961eb6f1285aa40903fcf53d13261fab2f86f1
pipeline	11	add_f32_f32_f32	0	512,1,1	0	18.000	18.0	0.113	0.113	0.110	0.003	6.2	6.4	7.2	7.2	24	64	0	0	0	10	e9d1ca8ae73fa0394f7d210c8cb5f80812450d18f5a171721be082fb5e4ba60b
pipeline	24	set_rows_f32_q8_0_i64	1	1,1,1	0	6.000	60.0	0.064	0.064	0.020	0.044	10.6	10.9	10.9	10.9	36	48	0	0	0	7	427d0d6317f69c2f9b37fee9808878045f448c9784a933c4f46186dfc4c12f4e
pipeline	25	set_rows_f32_q4_0_i64	1	1,1,1	0	6.000	60.0	0.048	0.048	0.004	0.044	8.0	8.0	8.3	8.3	36	48	0	0	0	7	791d4ebc56762d2f815849ddf1c60967eb7f537a7784ad1208cd5e02b96dfd8a
pipeline	1	get_rows_q6_k_f32	-	1024,1,1	0	1.000	38.0	0.030	0.030	0.030	0.000	30.1	30.1	30.1	30.1	20	48	0	0	0	10	3251a3841eeda1de85ad3ed8abd3fc75d6e733913dcef1664d659c56ee3f828a
graphs	prefill	1	raw_bracket_sum_ms_per_graph=668.290	bracket_union_ms_per_graph=595.998	exclusive_ms_per_graph=532.805	ambiguous_overlap_ms_per_graph=63.194	same_pipeline_overlap_ms_per_graph=20.316	cross_pipeline_overlap_ms_per_graph=42.878	overlap_ms_per_graph=72.291	overlap_fraction=0.1213	cross_pipeline_overlap_fraction=0.0719	overlap_threshold=0.0500	ownership=inconclusive	queue_non_dispatch_ms_per_graph=3.450	queue_completion_span_ms_per_graph=599.448	retire_span_ms_per_graph=601.132	record_ms_per_graph=227.090	readback_ms_per_graph=0.051	dispatch_row_emit_ms_per_graph=0.181	total_emit_ms_per_graph=0.181	flush_ms_per_graph=0.000	residual_ms_per_graph=1.684	submits_per_graph=53.000	read_at=synchronize	device=Vulkan0	serialize_submissions=0	contexts=2	selected_context=2
