271	-0.287363768	271:-0.287363768;248046:-2.00456119
248068	-0.10666541	248068:-0.10666541;8160:-4.33706331
198	-0.244720489	198:-0.244720489;271:-1.52783775
90700	-0.718053401	90700:-0.718053401;8160:-1.13108218
8340	-0.0518622212	8340:-0.0518622212;1817:-3.36289549
25	-0.000394004717	25:-0.000394004717;271:-8.86053944
271	-0.0091430014	271:-0.0091430014;198:-4.75340748
16	-0.00246207765	16:-0.00246207765;9764:-7.14217138
13	-0.000116951152	13:-0.000116951152;16:-10.4264746
220	-0.000506887154	220:-0.000506887154;2972:-8.26094437
2972	-0.00198358204	2972:-0.00198358204;4980:-7.24401283
2014	-0.572441936	2014:-0.572441936;15771:-1.34046257
53983	-1.90736682e-05	53983:-1.90736682e-05;29935:-12.3773632
279	-0.000871262921	279:-0.000871262921;5952:-7.22392988
5952	-0.012172455	5952:-0.012172455;5396:-4.89853859
64700	-0.0156043172	64700:-0.0156043172;92217:-4.19171381
198	-0.00326922885	198:-0.00326922885;561:-5.75536919
262	-3.80284873e-05	262:-3.80284873e-05;285:-10.9948101
348	-0.000922986539	348:-0.000922986539;471:-7.72592735
256	-5.31687583e-05	256:-5.31687583e-05;5396:-10.7126579
5396	-0.761069179	5396:-0.761069179;3991:-1.21387768
1103	-0.729881167	1103:-0.729881167;25:-1.18079948
25	-0.000407361484	25:-0.000407361484;318:-8.16324711
74988	-0.211490512	74988:-0.211490512;498:-1.90732181
19	-3.67171342e-05	19:-3.67171342e-05;16:-10.8829222
11	-1.07288417e-06	11:-1.07288417e-06;60:-15.063242
220	-7.15255965e-07	220:-7.15255965e-07;24:-14.1966543
24	-3.85053427e-05	24:-3.85053427e-05;23:-11.6846199
11	-2.02655997e-06	11:-2.02655997e-06;60:-13.2572842
220	-2.65840245e-05	220:-2.65840245e-05;17:-11.5628881
17	-5.65068003e-05	17:-5.65068003e-05;16:-10.9810019
11	-5.84127247e-06	11:-5.84127247e-06;60:-12.4002304
220	-3.0994463e-06	220:-3.0994463e-06;22:-13.8615198
22	-6.13946686e-05	22:-6.13946686e-05;20:-10.7558174
11	-2.02655997e-06	11:-2.02655997e-06;60:-13.2712879
220	-1.66893142e-06	220:-1.66893142e-06;16:-13.6294489
16	-3.05180438e-05	16:-3.05180438e-05;21:-11.5636787
11	-1.29938971e-05	11:-1.29938971e-05;23:-12.186842
220	-1.78814093e-06	220:-1.78814093e-06;23:-13.7241707
23	-4.35123366e-05	23:-4.35123366e-05;20:-11.7522717
11	-2.50339826e-06	11:-2.50339826e-06;60:-13.8458567
220	-3.21865605e-06	220:-3.21865605e-06;18:-13.1725798
18	-4.44660545e-05	18:-4.44660545e-05;21:-11.4262171
11	-8.46389503e-06	11:-8.46389503e-06;60:-12.1680841
220	-8.10626443e-06	220:-8.10626443e-06;21:-12.1410284
21	-7.31971813e-05	21:-7.31971813e-05;20:-9.94363499
11	-1.2040211e-05	11:-1.2040211e-05;60:-11.4897165
220	-3.0994463e-06	220:-3.0994463e-06;20:-13.6528673
20	-2.53919006e-05	20:-2.53919006e-05;21:-11.7280722
60	-0.000222051953	60:-0.000222051953;63:-9.00825596
63	-0.0237445422	63:-0.0237445422;27653:-3.75244141
198	-0.00547444494	198:-0.00547444494;318:-5.21580935
262	-1.38283731e-05	262:-1.38283731e-05;285:-11.3202171
348	-1.64510166e-05	348:-1.64510166e-05;220:-11.0963564
256	-2.22923863e-05	256:-2.22923863e-05;262:-11.4657869
22136	-0.426156878	22136:-0.426156878;24093:-2.31506729
310	-0.319059789	310:-0.319059789;318:-1.77142191
3668	-0.00109875936	3668:-0.00109875936;381:-7.37593079
91291	-0.154322371	91291:-0.154322371;303:-2.21634555
25	-0.340063274	25:-0.340063274;318:-1.85752511
198	-0.00200311164	198:-0.00200311164;1923:-6.92750978
285	-0.000230517733	285:-0.000230517733;262:-8.43985367
220	-0.00108933158	220:-0.00108933158;348:-6.86219597
16	-0.000323467102	16:-0.000323467102;17:-8.41144848
13	-2.98023679e-06	13:-2.98023679e-06;2487:-13.979701
220	-0.00098527316	220:-0.00098527316;6872:-6.95049572
6872	-0.00780461077	6872:-0.00780461077;1923:-6.49728537
1396	-0.000136623174	1396:-0.000136623174;279:-9.76558781
2315	-1.23978434e-05	2315:-1.23978434e-05;1324:-11.7529116
13	-0.00320715853	13:-0.00320715853;318:-6.27218151
198	-0.000129588894	198:-0.000129588894;318:-9.84365654
285	-5.32879712e-05	285:-5.32879712e-05;262:-10.6463833
220	-5.72206227e-06	220:-5.72206227e-06;348:-12.726778
17	-1.14441573e-05	17:-1.14441573e-05;18:-12.5194645
13	-2.86102704e-06	13:-2.86102704e-06;10466:-13.3901176
220	-0.000163568518	220:-0.000163568518;10466:-8.76525784
10466	-0.000657118624	10466:-0.000657118624;11986:-8.32675838
1396	-0.00949441176	1396:-0.00949441176;5255:-4.67496061
2315	-2.55111136e-05	2315:-2.55111136e-05;1324:-11.9137373
3294	-0.0330947787	3294:-0.0330947787;835:-3.68674707
220	-0.000398774981	220:-0.000398774981;318:-8.11571312
16	-0.000204047508	16:-0.000204047508;17:-9.6644001
20	-0.000208459169	20:-0.000208459169;15:-8.66940022
13	-0.0329932496	13:-0.0329932496;318:-3.43263817
198	-0.0017431064	198:-0.0017431064;318:-6.4322319
285	-0.000122435435	285:-0.000122435435;262:-9.13387871
220	-6.43732255e-06	220:-6.43732255e-06;348:-12.5399714
18	-2.90874905e-05	18:-2.90874905e-05;19:-11.4595146
13	-3.0994463e-06	13:-3.0994463e-06;28833:-13.7598791
220	-6.31811236e-06	220:-6.31811236e-06;28833:-12.0930262
28833	-0.00066785462	28833:-0.00066785462;318:-8.99274254
279	-0.000266289397	279:-0.000266289397;2542:-8.81632137
2542	-4.99499401e-05	2542:-4.99499401e-05;1428:-11.1475849
314	-0.000383689097	314:-0.000383689097;13:-8.10056496
279	-5.49569922e-05	279:-5.49569922e-05;1428:-10.8026428
1428	-0.0024732512	1428:-0.0024732512;348:-6.20824003
1103	-5.04267991e-05	1103:-5.04267991e-05;318:-10.0544806
13	-0.0217697527	13:-0.0217697527;310:-3.99882436
198	-0.000970954075	198:-0.000970954075;318:-7.18022919
285	-5.26918957e-05	285:-5.26918957e-05;262:-10.2694979
220	-2.62260778e-06	220:-2.62260778e-06;348:-13.3571844
19	-2.14579031e-05	19:-2.14579031e-05;21:-11.1305799
13	-1.1920929e-07	13:-1.1920929e-07;15495:-16.0009232
220	-8.70231634e-06	220:-8.70231634e-06;15495:-11.6758432
15495	-0.00011170534	15495:-0.00011170534;38251:-10.6157236
34217	-0.0294807889	34217:-0.0294807889;279:-4.146451
13	-0.00369820511	13:-0.00369820511;318:-5.64492607
198	-7.59391987e-05	198:-7.59391987e-05;318:-9.67916298
285	-7.76082597e-05	285:-7.76082597e-05;262:-9.85581493
220	-2.14576949e-06	220:-2.14576949e-06;348:-13.7040987
20	-8.34468483e-06	20:-8.34468483e-06;21:-11.8806219
13	-1.78814093e-06	13:-1.78814093e-06;89999:-13.4438629
220	-8.94073673e-06	220:-8.94073673e-06;89999:-11.6977873
89999	-0.000467290374	89999:-0.000467290374;3593:-8.64607811
279	-2.84914258e-05	279:-2.84914258e-05;23856:-10.7777481
23856	-0.000766928948	23856:-0.000766928948;7776:-7.21061516
2315	-7.86784403e-06	2315:-7.86784403e-06;318:-12.9865036
494	-0.000200351278	494:-0.000200351278;318:-8.68223572
1396	-2.34845065e-05	1396:-2.34845065e-05;1754:-11.7920847
2315	-1.46628499e-05	2315:-1.46628499e-05;975:-11.5636683
13	-0.00275532156	13:-0.00275532156;318:-5.94534397
198	-0.000225271331	198:-0.000225271331;318:-8.52699661
285	-6.02025029e-05	285:-6.02025029e-05;262:-9.83561039
220	-2.02655997e-06	220:-2.02655997e-06;348:-13.4040642
21	-1.59741721e-05	21:-1.59741721e-05;22:-11.6911974
13	-1.90735045e-06	13:-1.90735045e-06;23515:-13.9890957
220	-3.57628505e-06	220:-3.57628505e-06;23515:-12.5707417
23515	-0.000345051201	23515:-0.000345051201;997:-8.82298851
