271	-0.335502952
248068	-0.262464195
271	-0.603074729
248069	-1.10865258e-05
271	-0.000173047258
2	-0.504994333
13875	-0.767601728
41697	-0.492567807
271	-0.0903415978
550	-0.907306015
3991	-1.42989135
13875	-0.682085872
318	-0.864794254
14430	-0.924728215
310	-0.490366906
1844	-0.00013400022
1590	-0.679051578
198	-0.558747113
71093	-0.353376776
198	-0.00602537021
58	-0.889893353
2205	-1.01712894
198	-0.0604766272
71093	-0.00566936238
271	-0.00206056796
550	-0.351962656
16239	-1.10865045
13909	-0.16528523
12	-0.150256991
8172	-0.011258984
26289	-0.968402445
271	-0.120165989
91	-0.20347923
653	-0.598926604
735	-0.00145463599
16239	-0.352219909
735	-0.00222734129
13875	-0.183555439
318	-0.524128854
14430	-0.10304302
11069	-0.262269497
1844	-0.00288204011
8	-0.0106247431
735	-0.0118942298
198	-0.602590978
91	-0.373952717
4277	-0.0372352265
91	-7.43893615e-05
17549	-0.0205930527
91	-5.32879712e-05
746	-0.0125205256
16077	-0.280347705
91	-0.00012744285
198	-0.000959439261
91	-1.10865258e-05
220	-0.00396356639
16	-0.0611036979
735	-0.00104458036
4336	-0.254095823
357	-0.0104955938
735	-0.155292243
498	-0.193508431
32	-0.00426120171
60	-0.00292597688
735	-0.00471078558
198	-0.000183420314
91	-5.24522238e-06
220	-2.77761501e-05
17	-2.32460825e-05
735	-5.60285253e-06
4336	-0.000123746897
417	-0.00020917457
735	-9.19145896e-05
498	-0.000336345955
32	-0.0775476694
11	-0.00643477449
417	-0.000577855157
60	-0.000174954941
735	-0.000214182422
198	-5.72206227e-06
91	-2.19347494e-05
220	-1.99081496e-05
18	-1.41860064e-05
735	-6.6757425e-06
4336	-2.26500215e-05
351	-3.05180438e-05
735	-0.000183658776
498	-4.89962185e-05
32	-0.000370928872
11	-1.00136303e-05
417	-0.00011802416
11	-4.52996346e-06
351	-6.6757425e-06
60	-9.89442015e-06
735	-0.00010145225
198	-6.55672557e-05
91	-8.08271652e-05
220	-0.000686404179
19	-0.00023910281
735	-0.000116474257
2341	-0.0366281979
735	-0.391356438
498	-0.0144125922
32	-0.0851385519
11	-0.00335211493
417	-0.022128677
60	-0.0634250566
735	-0.106977135
198	-0.00318748574
91	-0.000118262607
220	-0.000793115818
20	-0.000414755516
735	-3.95782663e-05
4336	-0.000693919545
414	-0.000527342083
735	-0.000568849675
498	-7.28395316e-05
32	-0.00877145119
11	-8.22547463e-06
417	-0.00410725595
11	-7.29587482e-05
414	-0.0013549563
60	-3.83861297e-05
735	-7.26010912e-05
198	-6.9141629e-06
91	-2.11002662e-05
220	-1.62125943e-05
21	-1.43052175e-05
