271	-0.591007769
248068	-0.502153695
198	-0.56303215
40	-0.64563638
1144	-0.0218364596
310	-0.00178699323
11319	-0.316805273
1472	-0.653120458
279	-0.859680831
1528	-0.892630816
32480	-0.296994537
364	-0.365752876
279	-0.538657546
1879	-0.0563522726
220	-0.623940945
15	-7.47470185e-05
16	-0.00840851292
16	-5.20958165e-05
15	-5.25726791e-05
16	-5.28111086e-05
15	-6.04409361e-05
15	-7.77274763e-05
16	-0.000347793975
16	-0.000372717681
16	-0.00596564682
15	-0.000323944114
16	-0.00034087745
15	-0.000120885525
15	-0.00012744285
16	-0.000182466465
16	-0.000308561255
13	-0.703344226
271	-0.0618339367
9764	-1.20094013
728	-0.00186838303
11319	-2.05997229
1472	-0.304542601
1754	-0.776058137
7489	-0.731407046
25	-0.51607722
271	-0.0705018565
332	-0.706155658
2425	-0.993025303
25	-0.0652129352
220	-0.00695603807
15	-0.00644899206
220	-0.64531064
16	-0.257815957
220	-0.00376455393
16	-0.00241654809
220	-0.000512969913
15	-0.000272132223
220	-0.000745276106
16	-0.00856426544
220	-7.93965373e-05
15	-0.000149976535
220	-0.000521139998
15	-0.000196178124
220	-0.00519933552
16	-0.000139842276
220	-0.00104243238
16	-0.000399013486
220	-0.0072199842
16	-0.00127271307
220	-0.000616859877
15	-0.000274517079
220	-0.000126369836
16	-0.000636959216
220	-0.000197608926
15	-0.000194031949
220	-0.000754879671
15	-4.85193596e-05
220	-0.00146985741
16	-0.000446121063
220	-0.00987796951
16	-0.000229563841
332	-0.00943652634
271	-0.0138630113
332	-1.16342509
8046	-1.07817817
220	-0.223896548
16	-0.117936596
25	-0.39141795
5396	-0.405713379
220	-0.558592677
15	-0.000217401772
332	-0.70776701
198	-0.0289427452
12	-0.0397484042
326	-0.238347977
15	-0.000922986539
11069	-0.583266616
326	-0.0137748374
16	-0.00630412577
198	-0.33179298
12	-0.0299805496
326	-1.29097128
16	-0.00520029431
11069	-0.00899924804
326	-0.0137319928
17	-0.0994080305
198	-0.0365940705
12	-7.1766568e-05
326	-0.00552532822
17	-0.000465382123
11069	-0.000471703184
326	-0.000711336324
18	-0.00609823037
198	-0.00703869015
12	-1.8835246e-05
326	-0.00114589999
18	-6.87861248e-05
11069	-0.000138292336
326	-0.000597894075
15	-0.000758816546
198	-0.196917012
12	-0.0479626954
2972	-0.534799039
5237	-0.604971886
1528	-0.770195007
25	-0.0196089465
326	-0.00129008025
16	-0.211044565
332	-0.108761795
271	-0.277056217
332	-0.0107923485
8046	-0.00111385609
220	-5.72206227e-06
